Source,ParentUrl,Url,Depth,Title,StatusCode,ContentType,LoadTimeSeconds,WordCount
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasta/",1,"Ciasta - Przepisy od Po Prostu Pycha",200,"text/html",685.43,10075
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasta/ciasta-biszkoptowe/",1,"Przepisy na ciasta na biszkopcie i babki wielkanocne - Po Prostu Pycha",200,"text/html",67.12,9311
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasta/ciasta-drozdzowe/",1,"Przepisy na ciasta drożdżowe z kruszonką, serem i owocami - Po Prostu Pycha",200,"text/html",93.31,9346
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasta/ciasta-kruche/",1,"Przepisy na ciasta i wypieki na kruchym cieście - Po Prostu Pycha",200,"text/html",55.66,9385
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasta/ciasta-ucierane/",1,"Łatwe przepisy na ciasta ucierane z truskawkami i jabłkami - Po Prostu Pycha",200,"text/html",131.67,8878
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasta/ciasta-z-owocami/",1,"Sprawdzone przepisy na ciasta z owocami sezonowymi - Po Prostu Pycha",200,"text/html",544.34,9557
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasteczka/",1,"Przepisy kulinarne na szybkie i dobre ciastka - Po Prostu Pycha",200,"text/html",77.34,9315
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/czekolada/",1,"Czekolada - Przepisy od Po Prostu Pycha",200,"text/html",61.80,8636
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/desery/",1,"Dobre przepisy na pyszne i szybkie desery - Po Prostu Pycha",200,"text/html",90.67,9489
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/gofry/",1,"Przepisy na chrupiące i domowe gofry - Po Prostu Pycha",200,"text/html",59.02,6710
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasta/pierniki/",1,"Przepisy na pierniki świąteczne i bożonarodzeniowe - Po Prostu Pycha",200,"text/html",56.93,6982
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/nalesniki-i-omlety/",1,"Przepisy na omlety i naleśniki na słodko i słono - Po Prostu Pycha",200,"text/html",58.85,8706
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/platki-owsiane/",1,"Przepisy z płatkami owsianymi na ciastka, batoniki i omlety - Po Prostu Pycha",200,"text/html",54.71,8962
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/rogaliki/",1,"Rogaliki - Przepisy od Po Prostu Pycha",200,"text/html",74.99,8027
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/ciasta/serniki/",1,"Przepisy kulinarne na serniki pieczone i na zimno - Po Prostu Pycha",200,"text/html",596.05,9415
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/tarty-na-slodko/",1,"Przepisy na tarty na słodko z truskawkami i jabłkami - Po Prostu Pycha",200,"text/html",59.87,9310
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/tlusty-czwartek/",1,"Przepisy na tłusty czwartek - łatwe i dobre - Po Prostu Pycha",200,"text/html",62.47,8962
"Google","https://poprostupycha.com.pl/przepisy/obiady/dania-miesne/","https://poprostupycha.com.pl/przepisy/slodkosci/torty/",1,"Torty - Przepisy od Po Prostu Pycha",200,"text/html",93.54,8449
"Google","https://www.przepisy.pl/przepisy/szukaj/obiad-prosty-mieso","https://www.przepisy.pl/przepisy/szukaj/obiad-prosty-mieso",0,"",403,"text/html",148.71,0
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne",0,"Ponad 810 najlepszych przepisów na dania mięsne • Kuchnia Lidla",200,"text/html",2082.85,8094
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/",1,"Przepisy kulinarne • Porady, inspiracje, triki • Kuchnia Lidla",200,"text/html",4935.37,7241
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/salatki",1,"Sałatki — przepisy i pomysły • Kuchnia Lidla",200,"text/html",2269.61,9261
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/przetwory",1,"Ponad 120 najlepszych przepisów na przetwory • Kuchnia Lidla",200,"text/html",1969.54,8122
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/napoje",1,"Ponad 160 najlepszych przepisów na napoje • Kuchnia Lidla",200,"text/html",3700.47,7417
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/fast-food",1,"Ponad 250 najlepszych przepisów na fast foody • Kuchnia Lidla",200,"text/html",1507.22,7706
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/sniadania",1,"Ponad 660 najlepszych przepisów na śniadania • Kuchnia Lidla",200,"text/html",3542.59,7974
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/przekaski-na-impreze",1,"Szybkie przekąski na imprezę. Ponad 710 przepisów • Kuchnia Lidla",200,"text/html",2077.30,8115
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/ciastka",1,"Przepisy na ciasta • Najlepsze pomysły • Kuchnia Lidla",200,"text/html",679.71,8899
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/desery",1,"Ponad 500 najlepszych przepisów na desery • Kuchnia Lidla",200,"text/html",2783.81,7913
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/halloween",1,"Halloween • Przepisy • Kuchnia Lidla",200,"text/html",649.31,7592
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/boze-narodzenie",1,"",0,"unknown",15041.69,0
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/ciasteczka",1,"Ciastka • Przepisy • Kuchnia Lidla",200,"text/html",2780.09,7796
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy",1,"",0,"unknown",15020.07,0
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/weganskie-swieta",1,"Wegańskie Święta • Przepisy • Kuchnia Lidla",200,"text/html",1592.74,7642
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/rodzinne-przepisy",1,"Ponad 1940 najlepszych przepisów na rodzinną ucztę • Kuchnia Lidla",200,"text/html",947.89,8296
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/dania-glowne",1,"",0,"unknown",15009.06,0
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/na-impreze",1,"Ponad 1110 najlepszych przepisów na imprezowe przekąski • Kuchnia Lidla",200,"text/html",568.29,7864
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/zupy",1,"",0,"unknown",15008.27,0
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/romantyczna-kolacja",1,"Pomysły na romantyczną kolację • Kuchnia Lidla",200,"text/html",2002.08,9150
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/tlusty-czwartek",1,"Ponad 30 najlepszych przepisów na tłusty czwartek • Kuchnia Lidla",200,"text/html",1245.83,7605
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/przyjecie-dla-dzieci",1,"Ponad 310 najlepszych przepisów na przyjęcie dla dzieci • Kuchnia Lidla",200,"text/html",3153.81,8023
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/wielkanoc",1,"Ponad 250 najlepszych przepisów na Wielkanoc • Kuchnia Lidla",200,"text/html",852.26,7931
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/walentynki",1,"Ponad 210 najlepszych przepisów na romantyczne chwile we dwoje • Kuchnia Lidla",200,"text/html",3025.44,7588
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/grill",1,"Ponad 260 najlepszych przepisów na grilla • Kuchnia Lidla",200,"text/html",1540.79,7973
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/kuchnia-amerykanska",1,"Kuchnia amerykańska • Ponad 260 przepisów • Kuchnia Lidla",200,"text/html",780.79,8086
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/piknik",1,"Ponad 390 najlepszych przepisów na piknik • Kuchnia Lidla",200,"text/html",3873.86,7800
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/kuchnia-azjatycka",1,"Kuchnia azjatycka • Ponad 280 przepisów • Kuchnia Lidla",200,"text/html",2076.71,8465
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/kuchnia-francuska",1,"Kuchnia francuska • Ponad 220 przepisów • Kuchnia Lidla",200,"text/html",834.74,8289
"Google","https://kuchnialidla.pl/przepisy/dania-glowne/dania-miesne","https://kuchnialidla.pl/przepisy/kuchnia-czeska",1,"Kuchnia czeska • Ponad 20 przepisów • Kuchnia Lidla",200,"text/html",4041.93,7515
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/",0,"Pomysły (900+) na temat DANIA MIĘSNE, które możesz zapisać już dziś | gotowanie, przepisy kulinarne, jedzenie i nie tylko",200,"text/html",1263.84,21690
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/",1,"Pinterest - Polska",200,"text/html",347.71,5950
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/baska56/",1,"Baśka 56 (baska56) - Profile | Pinterest",200,"text/html",966.65,16717
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/search/pins/?q=Fried%20chicken%20cutlets&rs=blp",1,"Pinterest - Polska",200,"text/html",436.55,5965
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/search/pins/?q=Homemade%20yogurt%20recipes&rs=blp",1,"Pinterest - Polska",200,"text/html",508.94,5965
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas",1,"Explore the best of Pinterest",200,"text/html",4156.03,28281
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/search/pins/?q=Spicy%20fried%20chicken&rs=blp",1,"Pinterest - Polska",200,"text/html",527.78,5965
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/search/pins/?q=Foods%20with%20gluten&rs=blp",1,"Pinterest - Polska",200,"text/html",331.16,5965
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/search/pins/?q=German%20cucumber%20salad&rs=blp",1,"Pinterest - Polska",200,"text/html",415.78,5965
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/ethnic-recipes/910155113124/",1,"Ethnic Recipes",200,"text/html",876.05,37468
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/meat-dinners/928654191662/",1,"Meat Dinners",200,"text/html",961.72,38318
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/polish-recipes/930661386136/",1,"Polish Recipes",200,"text/html",1166.47,36753
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/workout-food/907981090503/",1,"Workout Food",200,"text/html",757.02,30252
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/food-and-drink/918530398158/",1,"Cook your next meals with recipes from Pinterest",200,"text/html",1800.60,17162
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/fried-chicken-cutlets/930686584556/",1,"Fried Chicken Cutlets",200,"text/html",1224.55,38426
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/pin/224335625187719312/",1,"Rozbijam cienko schab i smaruję go serkiem topionym. 100 razy bardziej wolę to danie od klasycznych kotletów nel 2025 | Ricette, Salute",200,"text/html",445.65,11235
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/bacon-wrapped-meat-with-potatoes/960357877091/",1,"Bacon-wrapped Meat with Potatoes",200,"text/html",1001.16,31379
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/bacon-wrapped-meat-rolls-in-skillet/922453566070/",1,"Bacon-wrapped Meat Rolls in Skillet",200,"text/html",948.86,34203
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/bacon-wrapped-meat-rolls-in-pan/952311607770/",1,"Bacon-wrapped Meat Rolls in Pan",200,"text/html",874.15,32629
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/sosie-bacon/927357510328/",1,"Sosie Bacon",200,"text/html",874.09,29888
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/polish-breaded-pork-cutlets-schabowe/915771612855/",1,"Polish Breaded Pork Cutlets Schabowe",200,"text/html",822.15,36143
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/kotlety-with-mushroom-sauce/955298423125/",1,"Kotlety with Mushroom Sauce",200,"text/html",818.16,36218
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/ranch-dressing-recipe/921919910234/",1,"Ranch Dressing Recipe",200,"text/html",843.68,35616
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/grill-party/917113833099/",1,"Grill Party",200,"text/html",849.35,32983
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/pin/224335625188065842/",1,"Ты до сих пор обваливаешь курятину для отбивных в яйце и муке? Всё гораздо проще | Ricetta | Ricette, Marinata, Torte",200,"text/html",444.51,11545
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/dip/917568434512/",1,"Dip",200,"text/html",926.30,31038
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/baked-chicken-cutlets/947805659962/",1,"Baked Chicken Cutlets",200,"text/html",905.88,37076
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/chicken-cutlets/932379065588/",1,"Chicken Cutlets",200,"text/html",868.88,37989
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/baked-chicken/905806876970/",1,"Baked Chicken",200,"text/html",978.96,37980
"Google","https://pl.pinterest.com/baska56/dania-mi%C4%99sne/","https://pl.pinterest.com/ideas/%D0%B7%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%BE%D0%B5-%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D0%B5/939331270551/",1,"Здоровое Питание",200,"text/html",751.22,20259
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/",0,"Tanie gotowanie - przepisy na dania mięsne | WINIARY",200,"text/html",414.92,30333
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/o-klubie/?utm_source=WINIARY&utm_medium=button_belka&utm_campaign=O_Klubie",1,"Klub WINIARY: z czym to się… JE*? | WINIARY",200,"text/html",52.31,3937
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/",1,"WINIARY - odkrywaj przepisy na pyszne dania",200,"text/html",109.60,30921
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/nasze-produkty/",1,"Produkty WINIARY idealnie dobrane do Twojej kuchni",200,"text/html",61.03,2645
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/szukaj/",1,"Szukaj | Winiary",200,"text/html",60.09,2533
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/majonez-dekoracyjny?tag=swieta",1,"Majonez Dekoracyjny | WINIARY",200,"text/html",110.69,5012
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/mymenuplan/",1,"Zaloguj się do swojego konta | WINIARY",200,"text/html",300.63,2361
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/login/?destination=my-preferences",1,"Zaloguj się do swojego konta | WINIARY",200,"text/html",191.11,2361
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/pomagamy-w-gotowaniu-i-niemarnowaniu/",1,"Pomagamy w gotowaniu i niemarnowaniu | Winiary",200,"text/html",70.93,5539
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/szukaj",1,"Szukaj | Winiary",200,"text/html",106.01,2533
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/porady/",1,"Kulinarne inspiracje i porady od WINIARY | WINIARY",200,"text/html",69.03,3571
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/kuchnia-sezonowa-jesien/",1,"Kuchnia sezonowa - jesień | Winiary",200,"text/html",94.21,13019
"Google","https://www.winiary.pl/przepis/tanie-gotowanie/miesny/","https://www.winiary.pl/przepis/air-fryer/",1,"Przepisy z airfryer | WINIARY",200,"text/html",80.09,12551
